product_id,category,subcategory,brand,rating,ratings_count,initial_price,discount,final_price,return&exchange,try&buy,1_star,2_star,3_star,4_star,5_star,fit,transparency,comfort,stretch,length,is_best_offer,is_more_offer,best_offer,more_offers,what_customers_said
17124636,Clothing,tops,H&M,3.7,25,$799,25,$799,Both,TRUE,1,45,70,156,509,JustRight,Low,None,None,JustRight,FALSE,TRUE,,"[""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000.""]","percentage:100,value_name:Fit,JustRight,percentage:100,value_name:Length,JustRight,percentage:100,value_name:Transparency,Low"
18864968,Accessories,wallets,Lavie,4.4,21,"$1,999",65,"$1,999",Both,TRUE,0,3,2,0,16,None,None,None,None,None,TRUE,TRUE,{},"[{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""}]",
18960126,Clothing,shirts,TheIndianGarageCo,4.1,21,"$1,749",74,$454,Both,TRUE,0,2,2,3,7,JustRight,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.749(onlyonfirstpurchase)"",""best_price"":""302"",""coupon_code"":""TOPundergarmentsNDOFFER"",""coupon_discount"":""Rs.152.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends."",""offer_name"":""EMIoptionavailable"",""offer_value"":""EMIstartingfromRs.22/month""]","percentage:100,value_name:Fit,JustRight,percentage:100,value_name:Length,JustRight"
20072084,Footwear,sports-shoes,ADIDAS,4.1,22,"$5,999",,"$3,599",Both,TRUE,0,1,2,0,3,None,None,None,None,None,TRUE,TRUE,"{""applicable_on"":""Purchase of 2 or more items (only on first purchase)"",""best_price"":""3099"",""coupon_code"":""SHOPEXTRA"",""coupon_discount"":"" 15.0%  off upto Rs. 500.0 (check cart for final savings)""}","[{""offer_name"":""10% Instant Discount on IndusInd Bank Debit Cards "",""offer_value"":"" Min Spend ₹2,500; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Yes Bank Credit Cards "",""offer_value"":"" Min Spend ₹3,500; Max Discount ₹1,000. ""},{""offer_name"":""Flat ₹100 Cashback on Mobiwkik Wallet/Zip "",""offer_value"":"" Min Spend ₹1,999. ""},{""offer_name"":""7.5% Discount on Myntra Kotak Credit Card."",""offer_value"":"" Max Discount Up to ₹750 on every spends. ""},{""offer_name"":""EMI option available"",""offer_value"":""EMI starting from Rs.168/month""}]",
20383782,Clothing,tops,Chemistry,4.5,17,"$1,299",,"$1,299",Both,TRUE,0,1,0,2,2,Tight,High,None,None,JustRight,FALSE,TRUE,,"[""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000.""]","percentage:100,value_name:Fit,Tight,percentage:100,value_name:Length,JustRight,percentage:100,value_name:Transparency,High"
20042464,Clothing,trunk,XYXX,4.2,18,$339,24,$257,None,FALSE,0,1,1,1,6,None,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.649(onlyonfirstpurchase)"",""best_price"":""178"",""coupon_code"":""MYNTRA200"",""coupon_discount"":""Rs.79.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends.""]","percentage:100,value_name:Fit,JustRight"
17938374,Clothing,tops,CODEbyLifestyle,4.4,17,$999,30,$999,Both,TRUE,0,0,0,0,0,JustRight,Medium,None,None,JustRight,FALSE,TRUE,,"[""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000.""]","percentage:100,value_name:Fit,JustRight,percentage:100,value_name:Length,JustRight,percentage:100,value_name:Transparency,Medium"
18970104,Clothing,track-pants,AllenSollyJunior,4.8,14,"$1,499",50,$749,Both,TRUE,0,0,0,0,0,None,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.999(onlyonfirstpurchase)"",""best_price"":""524"",""coupon_code"":""MYNTRA300"",""coupon_discount"":""Rs.225.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends."",""offer_name"":""EMIoptionavailable"",""offer_value"":""EMIstartingfromRs.35/month""]",
14467848,Accessories,earrings,GIVA,4.4,17,"$2,799",50,"$1,399",None,FALSE,7,1,1,3,10,None,None,None,None,None,TRUE,TRUE,"{""applicable_on"":""Orders above Rs. 1499 (only on first purchase)"",""best_price"":""1026"",""coupon_code"":""MYNTRA400"",""coupon_discount"":"" Rs. 373.0 off (check cart for final savings)""}","[{""offer_name"":""10% Instant Discount on IndusInd Bank Debit Cards "",""offer_value"":"" Min Spend ₹2,500; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Yes Bank Credit Cards "",""offer_value"":"" Min Spend ₹3,500; Max Discount ₹1,000. ""},{""offer_name"":""Flat ₹100 Cashback on Mobiwkik Wallet/Zip "",""offer_value"":"" Min Spend ₹1,999. ""},{""offer_name"":""7.5% Discount on Myntra Kotak Credit Card."",""offer_value"":"" Max Discount Up to ₹750 on every spends. ""}]",
1848495,Footwear,formal-shoes,Teakwood Leathers,3.5,25,"$10,199",60,"$4,079",Both,TRUE,0,6,7,20,59,Just Right,None, Comfortable ,None,None,TRUE,TRUE,"{""applicable_on"":""Orders above Rs. 1499 (only on first purchase)"",""best_price"":""3679"",""coupon_code"":""MYNTRA400"",""coupon_discount"":"" Rs. 400.0 off (check cart for final savings)""}","[{""offer_name"":""10% Instant Discount on IndusInd Bank Debit Cards "",""offer_value"":"" Min Spend ₹2,500; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Yes Bank Credit Cards "",""offer_value"":"" Min Spend ₹3,500; Max Discount ₹1,000. ""},{""offer_name"":""Flat ₹100 Cashback on Mobiwkik Wallet/Zip "",""offer_value"":"" Min Spend ₹1,999. ""},{""offer_name"":""7.5% Discount on Myntra Kotak Credit Card."",""offer_value"":"" Max Discount Up to ₹750 on every spends. ""},{""offer_name"":""EMI option available"",""offer_value"":""EMI starting from Rs.191/month""}]"," percentage:67,value_name:Fit, Just Right , percentage:67,value_name:Comfort, Comfortable "
19014828,Clothing,jackets,mothercare,4.5,15,"$2,999",25,"$2,249",None,FALSE,1,0,0,0,0,None,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.1499(onlyonfirstpurchase)"",""best_price"":""1849"",""coupon_code"":""MYNTRA400"",""coupon_discount"":""Rs.400.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends."",""offer_name"":""EMIoptionavailable"",""offer_value"":""EMIstartingfromRs.105/month""]",
18925432,Clothing,kurta-sets,IndoEra,4.7,14,"$5,399",74,"$1,403",Both,FALSE,1,0,2,3,11,JustRight,Medium,None,None,ALittleLong,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.1499(onlyonfirstpurchase)"",""best_price"":""1029"",""coupon_code"":""MYNTRA400"",""coupon_discount"":""Rs.374.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends.""]","percentage:100,value_name:Fit,JustRight,percentage:50,value_name:Length,ALittleLong,percentage:100,value_name:Transparency,Medium"
18273822,Clothing,lounge-shorts,DreamzbyPantaloons,4.5,15,$499,2,$489,Both,TRUE,0,0,1,3,16,None,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.649(onlyonfirstpurchase)"",""best_price"":""338"",""coupon_code"":""MYNTRA200"",""coupon_discount"":""Rs.151.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends.""]",
22326558,Clothing,shirts,DennisLingo,3.3,26,"$2,499",76,$599,Both,TRUE,1,0,1,1,3,ALittleTight,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.649(onlyonfirstpurchase)"",""best_price"":""414"",""coupon_code"":""MYNTRA200"",""coupon_discount"":""Rs.185.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends."",""offer_name"":""EMIoptionavailable"",""offer_value"":""EMIstartingfromRs.28/month""]","percentage:50,value_name:Fit,ALittleTight,percentage:50,value_name:Length,JustRight"
18990292,Clothing,tops,HILLSTREET,4.5,15,"$1,699",65,$594,Both,TRUE,0,0,0,1,4,JustRight,High,None,None,JustRight,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.649(onlyonfirstpurchase)"",""best_price"":""411"",""coupon_code"":""MYNTRA200"",""coupon_discount"":""Rs.183.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends.""]","percentage:100,value_name:Fit,JustRight,percentage:100,value_name:Length,JustRight,percentage:100,value_name:Transparency,High"
15720652,Accessories,earrings,Rubans,3.8,21,"$1,480",76,$355,Both,FALSE,1,0,0,0,0,None,None,None,None,None,TRUE,TRUE,"{""applicable_on"":""Orders above Rs. 649 (only on first purchase)"",""best_price"":""246"",""coupon_code"":""MYNTRA200"",""coupon_discount"":"" Rs. 109.0 off (check cart for final savings)""}","[{""offer_name"":""10% Instant Discount on IndusInd Bank Debit Cards "",""offer_value"":"" Min Spend ₹2,500; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Yes Bank Credit Cards "",""offer_value"":"" Min Spend ₹3,500; Max Discount ₹1,000. ""},{""offer_name"":""Flat ₹100 Cashback on Mobiwkik Wallet/Zip "",""offer_value"":"" Min Spend ₹1,999. ""},{""offer_name"":""7.5% Discount on Myntra Kotak Credit Card."",""offer_value"":"" Max Discount Up to ₹750 on every spends. ""}]",
18638536,Footwear,flats,CODE by Lifestyle,4,20,"$1,499",50,"$1,499",Both,TRUE,1,0,0,0,6,Just Right,None, Comfortable ,None,None,TRUE,TRUE,{},"[{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""EMI option available""}]"," percentage:100,value_name:Fit, Just Right , percentage:100,value_name:Comfort, Comfortable "
17832728,Clothing,nightdress,DreamzbyPantaloons,4.9,12,$699,47,$699,Both,TRUE,1,3,0,3,7,None,None,None,None,None,FALSE,TRUE,,"[""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000.""]",
18970848,Clothing,shirts,TommyHilfiger,4.6,14,"$2,799",40,"$1,679",Both,TRUE,0,0,1,4,10,None,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.1499(onlyonfirstpurchase)"",""best_price"":""1279"",""coupon_code"":""MYNTRA400"",""coupon_discount"":""Rs.400.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends."",""offer_name"":""EMIoptionavailable"",""offer_value"":""EMIstartingfromRs.79/month""]",
19055422,Clothing,sweaters,MonteCarlo,4.2,18,"$2,080",40,"$2,080",None,FALSE,1,0,0,0,0,JustRight,None,None,None,JustRight,FALSE,TRUE,,"[""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""EMIoptionavailable""]","percentage:100,value_name:Fit,JustRight,percentage:100,value_name:Length,JustRight,percentage:100,value_name:Thickness,Medium"
11811068,Clothing,tops,HoneybyPantaloons,4.4,15,$999,35,$999,Both,TRUE,0,0,1,1,3,None,None,None,None,None,FALSE,TRUE,,"[""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000.""]",
21836198,Clothing,clothing-set,NottiePlanet,4.5,13,$449,30,$314,Both,TRUE,0,0,0,0,0,None,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.649(onlyonfirstpurchase)"",""best_price"":""217"",""coupon_code"":""MYNTRA200"",""coupon_discount"":""Rs.97.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends.""]",
18584192,Personal Care,hair-cream-and-mask,7 DAYS,4.5,13,$499,56,$219,Exchange,FALSE,0,0,0,0,0,None,None,None,None,None,TRUE,TRUE,"{""applicable_on"":""Orders above Rs. 649 (only on first purchase)"",""best_price"":""152"",""coupon_code"":""MYNTRA200"",""coupon_discount"":"" Rs. 67.0 off (check cart for final savings)""}","[{""offer_name"":""10% Instant Discount on IndusInd Bank Debit Cards "",""offer_value"":"" Min Spend ₹2,500; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Yes Bank Credit Cards "",""offer_value"":"" Min Spend ₹3,500; Max Discount ₹1,000. ""},{""offer_name"":""Flat ₹100 Cashback on Mobiwkik Wallet/Zip "",""offer_value"":"" Min Spend ₹1,999. ""},{""offer_name"":""7.5% Discount on Myntra Kotak Credit Card."",""offer_value"":"" Max Discount Up to ₹750 on every spends. ""}]",
13428018,Clothing,lounge-tshirts,ETC,4.3,189,$799,70,$559,Both,TRUE,0,0,0,0,0,None,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.649(onlyonfirstpurchase)"",""best_price"":""387"",""coupon_code"":""MYNTRA200"",""coupon_discount"":""Rs.172.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends.""]",
13586818,Clothing,dresses,allaboutyou,4,208,"$1,899",54,"$1,899",Both,TRUE,0,0,0,0,0,JustRight,Medium,None,None,JustRight,FALSE,TRUE,,"[""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""EMIoptionavailable""]","percentage:65,value_name:Fit,JustRight,percentage:91,value_name:Length,JustRight,percentage:55,value_name:Transparency,Medium"
18973730,Clothing,jeans,Levis,4.1,193,"$4,399",49,"$4,399",Both,TRUE,3,0,0,0,0,JustRight,None,None,High,None,TRUE,TRUE,"""applicable_on"":""Purchaseof3ormoreitems"",""best_price"":""3739"",""coupon_code"":""COMBODENIM"",""coupon_discount"":""15.0%off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends."",""offer_name"":""EMIoptionavailable"",""offer_value"":""EMIstartingfromRs.206/month""]","percentage:58,value_name:Fit,JustRight,percentage:56,value_name:Stretch,High"
19103830,Footwear,casual-shoes,PUMA Motorsport,4.5,157,"$6,999",55,"$4,199",Both,TRUE,0,0,0,0,4,None,None,None,None,None,TRUE,TRUE,"{""applicable_on"":""Purchase of 3 or more items"",""best_price"":""3569"",""coupon_code"":""NEWSAVINGS"",""coupon_discount"":"" 15.0%  off (check cart for final savings)""}","[{""offer_name"":""10% Instant Discount on IndusInd Bank Debit Cards "",""offer_value"":"" Min Spend ₹2,500; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Yes Bank Credit Cards "",""offer_value"":"" Min Spend ₹3,500; Max Discount ₹1,000. ""},{""offer_name"":""Flat ₹100 Cashback on Mobiwkik Wallet/Zip "",""offer_value"":"" Min Spend ₹1,999. ""},{""offer_name"":""7.5% Discount on Myntra Kotak Credit Card."",""offer_value"":"" Max Discount Up to ₹750 on every spends. ""},{""offer_name"":""EMI option available"",""offer_value"":""EMI starting from Rs.196/month""}]",
13889998,Clothing,briefs,XYXX,4.1,202,$249,,$249,None,FALSE,0,0,0,0,2,None,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.649(onlyonfirstpurchase)"",""best_price"":""172"",""coupon_code"":""MYNTRA200"",""coupon_discount"":""Rs.77.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends.""]","percentage:70,value_name:Fit,JustRight"
18000968,Clothing,tops,Harpa,4.4,21,"$1,049",48,"$1,049",Both,TRUE,1,2,1,1,10,None,None,None,None,None,FALSE,TRUE,,"[""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000.""]",
15120922,Footwear,heels,Anouk,4,25,"$2,699",60,"$1,079",Both,TRUE,7,1,1,2,1,None,None,None,None,None,TRUE,TRUE,"{""applicable_on"":""Orders above Rs. 1099 (only on first purchase)"",""best_price"":""735"",""coupon_code"":""TOPundergarmentsNDOFFER"",""coupon_discount"":"" Rs. 344.0 off (check cart for final savings)""}","[{""offer_name"":""10% Instant Discount on IndusInd Bank Debit Cards "",""offer_value"":"" Min Spend ₹2,500; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Yes Bank Credit Cards "",""offer_value"":"" Min Spend ₹3,500; Max Discount ₹1,000. ""},{""offer_name"":""Flat ₹100 Cashback on Mobiwkik Wallet/Zip "",""offer_value"":"" Min Spend ₹1,999. ""},{""offer_name"":""7.5% Discount on Myntra Kotak Credit Card."",""offer_value"":"" Max Discount Up to ₹750 on every spends. ""},{""offer_name"":""EMI option available"",""offer_value"":""EMI starting from Rs.51/month""}]",
17754686,Clothing,kurta-sets,ADIVA,3.8,25,"$2,999",67,"$2,999",Both,FALSE,1,3,12,18,48,None,None,None,None,None,FALSE,TRUE,,"[""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000.""]",
17296250,Clothing,shirts,CAVIO,4.3,20,"$1,290",33,$864,Both,TRUE,2,0,1,5,7,None,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.999(onlyonfirstpurchase)"",""best_price"":""605"",""coupon_code"":""MYNTRA300"",""coupon_discount"":""Rs.259.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonIndusIndBankDebitCards"",""offer_value"":""MinSpend₹2,500;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""10%InstantDiscountonYesBankCreditCards"",""offer_value"":""MinSpend₹3,500;MaxDiscount₹1,000."",""offer_name"":""Flat₹100CashbackonMobiwkikWallet/Zip"",""offer_value"":""MinSpend₹1,999."",""offer_name"":""7.5%DiscountonMyntraKotakCreditCard."",""offer_value"":""MaxDiscountUpto₹750oneveryspends."",""offer_name"":""EMIoptionavailable"",""offer_value"":""EMIstartingfromRs.41/month""]",
18443082,Clothing,shirts,Marks&Spencer,4.3,19,"$1,999",15,"$1,699",Both,TRUE,77,1,0,4,16,None,None,None,None,None,TRUE,TRUE,"""applicable_on"":""OrdersaboveRs.1299(onlyonfirstpurchase)"",""best_price"":""1399"",""coupon_code"":""MYNTRA300"",""coupon_discount"":""Rs.300.0off(checkcartforfinalsavings)""","[""offer_name"":""10%InstantDiscountonCitiCredit&DebitCards"",""offer_value"":""MinSpend₹3,000;MaxDiscount₹1,000."",""offer_name"":""EMIoptionavailable"",""offer_value"":""EMIstartingfromRs.80/month""]",
